"market","model_filter","year_filter","detected_generation","year_applicability_status","vid","raw_text","vehicle_url","source_file"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","213768","SAFARI | WAGON | TB45E | GRX | General/Asia (LHD) | Y61 | 08.1997 | 05.2001 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwE1ARB7ZF45ZFFJbDcLGW15WV5AMT4zMiAPPHRyQVVJTU9MCR4yWHZydkdRSFkfAgg1PFJBQUdTSiAmJWNGeiJiZyM5fgtuNllWIismIzEBBA4zM0QiKyYjMAEdCSUqISIzWTJQcRZuKyYjNVhBU1t8fGwlMF5NUyRcL35yJXMkOyAlVkBRHx1uKyYjbXQkOyN8CXo2JC0gJWNndXxqbDY3LSAla3NqOnJ2JyRGTCV7AAAAAAXjY2g%3D%24&vid=213768&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","213772","SAFARI | WAGON | TB45E | GRX | General/Asia (LHD) | Y61 | 08.1997 | 05.2001 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwFrX05RFjsTPQkvZnBiTzMnBwAeb2BtbH5RYiosHwsXExESV0BsBigsKBkPFgdBXFZrYgwfHxkNFH54ez0YJHw8OX1nIFUwaAcIfHV4fW9fWlBtbRp8dXh9bl9DV3t0f3xtB2wOL10wdXh9awYfDQUiIjJ7bgATDXoCcSAsey16ZX57CB4PQUMwdXh9Myp6ZX0iVyRoenN-ez05KyI0Mmhtc357NS00ZCwoeXoYEnslAAAAAE9RIT4%3D%24&vid=213772&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","213717","SAFARI | WAGON | TB42S | AD | General/Asia (LHD) | Y61 | 08.1997 | 07.1999 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwEoHA0de3JtdUpSKHULFHBkRENdLCMuLz0SIWlvXEhUUFJRFAMvRWtva1pMVUQCHxUoIU9cXFpOVz07OH5bZz9_ej4kYxZzK0RLPzY7PiwcGRMuKU8_Njs-LRwAFDg3PD8uRC9NbAtzNjs-KEVaWDxvbXMsRFFJOEYwPmEkJTghPD9KWk5fDm99OjlxbjghPDwae2A4Nzw_f31qPHltZTY7PnBocng8eW1zXVc-YAAAAAAiABpT%24&vid=213717&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","213718","SAFARI | WAGON | TB42S | GR | General/Asia (LHD) | Y61 | 08.1997 | 07.1999 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwGUoLGExcrwkdOW8tu1sMzY-P_hkJ-Sk4GundXT4PTo7O7tqL-T-dfT1-bw6fi-o6mUnfPg4Oby64GHhMLn24PDxoKY36rPl_j3g4qHgpCgpa-SlfODioeCkaC8qISLgIOS-JPx0LfPioeClPng8oDT0c-Q-O31hPqMgt2YmYSdgIP25vLjstPBhoXN0oSdgICmx9yEi4CDw8HWgMXR2IqHgszUzsSAxdHP4euC3AAAAAAOPsMJ%24&vid=213718&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","213719","SAFARI | WAGON | TB42S | AD | General/Asia (LHD) | Y61 | 08.1997 | 07.1999 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwEmEgNrbVRNZW1GR3EBCn5qSk1TIi0gITMcL2dhUkZaXlxfGg0hS2VhZVRCW0oMERsmL0FSUlRAWTM1NnBVaTFxdDAqbRh9JUpFMTg1MCISFx0gJ0ExODUwIxIOGjY5MjEgSiFDYhB9ODUwJktUVjJhY30iSl9HNkg-MG8qKzYvMjFEVEBRAGFzNDd_YDYvMjIUdW42OTIxcXNkMndjaDg1MH5mfHYyd2N9U1kwbgAAAABHgnZn%24&vid=213719&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","213720","SAFARI | WAGON | TB42S | GR | General/Asia (LHD) | Y61 | 08.1997 | 07.1999 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHs2Mn-tOyHuOfp7OjjxLSggIeZ6Ofq6_nW5a2rmIyQlJaV0Mfrga-rr56IkYDG29Hs5YuYmJ6Kk_n__Lqfo_u7vvrgp9K374CP-_L_-ujY3dfq7Yv78v_66djE0Pzz-PvqgOuJqNq38v_67IGYivirqbfogJWN_IL0-qXg4fzl-PuOnoqbyqu5_v21qvzl-Pjev6T88_j7u7mu-L2prfL_-rSstrz4vam3mZP6pAAAAADoUQX6%24&vid=213720&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","213721","SAFARI | WAGON | TB42S | STD | General/Asia (LHD) | Y61 | 08.1997 | 07.1999 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwEgFAU7RHQnclwjZF15AHhsTEtVJCsmJzUaKWFnVEBcWFpZHAsnTWNnY1JEXUwKFx0gKUdUVFJGXzUzMHZTbzd3cjYsax57I0xDNz4zNiQUERsmIUc3PjM2JRQIHDA_NDcmTCdFZBZ7PjM2IE1AQFJpaXkwJUtYRjFJOmtnMGYxLjUwQ1VECgh7PjM2eGExLjZpHG8jMTg1MHZyYGl_eSQ_NDd_YX1yaX95MFRYN28AAAAAHFU0nQ%3D%3D%24&vid=213721&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","213765","SAFARI | WAGON | TB45E | AD | General/Asia (LHD) | Y61 | 08.1997 | 09.2001 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwFuWksiGzoYIwxqYxNHbDYiAgUbamVoaXtUZy8pGg4SFhQXUkVpAy0pLRwKEwJEWVNuZwkaGhwIEXt9fjgdIXk5PHhiJVA1bQINeXB9eGpaX1VoaB95cH14a1pGUn5xenloAmkLKk01cH14bgMcHnopKzVqAhsPfgB2eCdiY35nenkMHAgZSCk7fH83KH5nenpcPSZ-cXp5OTssej8rJmxxenkxLzM8JzE3fhoWeSEAAAAAPBA-XQ%3D%3D%24&vid=213765&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","213767","SAFARI | WAGON | TB45E | GRX | General/Asia (LHD) | Y61 | 08.1997 | 09.2001 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwGtmYix2MrB2sapy66Qq_XhwcbYqaarqriXpOzq2c3R1dfUkYaqwO7q7t_J0MGHmpCtpMrZ2d_L0ri-vfve4rr6_7uh5pP2rsHOurO-u6mZnJarq9y6s767qJmFkb2yubqrwarI6Y72s767rcDZy8Pk5PS9qMbZy7zEt-bqveu8o7i9ztjJh4X2s7679ey8o7vkkeKuvLW4vfv_7eTy9K6stbi98-vyouruv7ze1L3jAAAAAJuOCH4%3D%24&vid=213767&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","213769","SAFARI | WAGON | TB45E | AD | General/Asia (LHD) | Y61 | 08.1997 | 09.2001 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwFYbH1iNR4UPTwJWgV-ZAAUNDMtXFNeX01iURkfLDgkICIhZHNfNRsfGyo8JTRyb2VYUT8sLCo-J01LSA4rF08PCk5UE2YDWzQ7T0ZLTlxsaWNeXilPRktOXWxwZEhHTE9eNF89HG4DRktOWDUqKEwfHQNcNC05SDZAThFUVUhRTE86Kj4vfh8NSkkBHkhRTExqCxBIR0xPDw0aTAkdEF5HTE8HGQUKEQcBSCwgTxcAAAAA2kRjTg%3D%3D%24&vid=213769&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","213770","SAFARI | WAGON | TB45E | AD | General/Asia (LHD) | Y61 | 08.1997 | 12.2009 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHc6PnK3taqi5_YmpvC7ISQsLep2Nfa28nm1Z2bqLygpKal4PfbsZ-bn664obD26-Hc1buoqK66o8nPzIqvk8uLjsrQl-KH37C_y8LPytjo7efa2q3Lws_K2ej04MzDyMvasNu5mOqHws_K3LGurMibmYfYsKW9zLLEypXQ0czVyMu-rrqr-puJzs2FmszVyMjuj5TMw8jLi4meyI2ZlN3DyMuDnYGOlYOFzKiky5MAAAAAHeOKoA%3D%3D%24&vid=213770&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","213771","SAFARI | WAGON | TB45E | GRX | General/Asia (LHD) | Y61 | 08.1997 | 09.2001 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwFUYHEbX1QyWCpfVQkSBQwYOD8hUF9SU0FuXRUTIDQoLC4taH9TORcTFyYwKTh-Y2lUXTMgICYyK0FHRAInG0MDBkJYH2oPVzg3Q0pHQlBgZW9SUiVDSkdCUWB8aERLQENSOFMxEGIPSkdCVDkgMjodHQ1EUT8gMkU9Th8TRBJFWkFENyEwfnwPSkdCDBVFWkIdaBtXRUxBRAIGFB0LDVdRTEFEChILWxMXRkUnLUQaAAAAABS5okI%3D%24&vid=213771&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","213766","SAFARI | WAGON | TB45E | AD | General/Asia (LHD) | Y61 | 08.1997 | 12.2009 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwEVITA_f1xsf25jZklOJU1ZeX5gER4TEgAvHFRSYXVpbW9sKT4SeFZSVmdxaHk_IigVHHJhYWdzagAGBUNmWgJCRwMZXitOFnl2AgsGAxEhJC4TE2QCCwYDECE9KQUKAQITeRJwUTZOCwYDFXhnZQFSUE4ReWx0BXsNA1wZGAUcAQJ3Z3NiM1JABwRMUwUcAQEnRl0FCgECQkBXAURQVQsGA01VT0UBRFBOYGoDXQAAAADAinbe%24&vid=213766&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","201944","SAFARI | HARDTOP | RD28TI | AD | General/Asia (LHD) | Y61 | 10.1997 | 03.2000 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwErHw4iLHNnbGtibkwKH3NnR0BeLyAtLD4RImpsX0tXU1FSFwAsRmhsaFlPVkcBHBYrIkxfX1lNVD44O31YZDx8eT0nYBVwKEdUPDU4PS8fHBYrIEtXOzQ_P3MRFVxWPTI5OitCch19X09bPDU4PSgfDxY7ND88L0dSSWITfjk6dmo7Ij8_EA8AWFU9Mjk6cm5idHI7QSkvOzQ_PyUoJDsiPy0vND8_LTw7fTolPjtfUz89AAAAAND7Bv8%3D%24&vid=201944&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","213753","SAFARI | WAGON | TB45E | GRX | General/Asia (LHD) | Y61 | 10.1997 | 09.2001 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwF6Tl82cR4mIAcBBRk8KyI2FhEPfnF8fW9Aczs9DhoGAgADRlF9Fzk9OQgeBxZQTUd6cx0ODggcBW9paiwJNW0tKGx2MUQheRYZbWRpbH5OS0F8fAttZGlsf05YRgZrYm9qfRF_QjBFamVubX0WCR5JPS9oa3gQBR1sET0_ISE9bHVoax4NQ15OamVubSU6bHYxPVp-eGxjaGsrKmc9OWh7dmNoayM-eHshcmlsCARrMwAAAACYQnOh%24&vid=213753&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","213752","SAFARI | WAGON | TB45E | GRX | General/Asia (LHD) | Y61 | 10.1997 | 09.2001 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwEBNSQ7UmptblB1GAMLNVlNbWp0BQoHBhQ7CEBGdWF9eXt4PSoGbEJGQnNlfG0rNjwBCGZ1dXNnfhQSEVdyThZWUxcNSj9aAm1iFh8SFwU1MDoHB3AWHxIXBDUjPX0QGRQRBmoEOUs-ER4VFgZtcmUyRlQTEANrcmYXakZEWlpGFw4TEGV2OCU1ER4VFl5BFw1KRiEFAxcYExBQURxGQhMADBgTEFhFAwBaCRIXc38QSAAAAADTHoEF%24&vid=213752&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","213709","SAFARI | WAGON | TB42S | AD | General/Asia (LHD) | Y61 | 10.1997 | 03.2000 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwFGcmN4IiYBQycBITZEEx4KKi0zQk1AQVN8TwcBMiY6Pjw_em1BKwUBBTQiOypscXtGTyEyMjQgOVNVVhA1CVERFFBKDXgdRSolUVhVUEJyd31ARyFRWFVQQ3JkejpXXlNWQS1Dfgx5VllSUUEqMzQPDx9WQy0-IFcvXA0BVgBXSFNWJTMibG4dWFVQHgdXSFAPeglFV15TVhAUBg8ZH0ZBXlNWGAAZSQEFVFc1P1YIAAAAAI_wCww%3D%24&vid=213709&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","202158","SAFARI | HARDTOP | TB42S | AD | General/Asia (LHD) | Y61 | 10.1997 | 07.1999 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHv28r065fu6oXkioDg_bejg4Sa6-Tp6PrV5q6om4-Tl5WW08TogqyorJ2LkoPF2NLv5oibm52JkPr8_7mcoPi4vfnjpNG07IOQ-PH8-evb3tTp7oj48fz56tvH0__w-_jpg-mKq8zBmf73-v_phJjAqLr9_u2FkIj5hKiqtLSo-eD9_ouY1svb__D7-LCv-eOkqM_r7fn2_f6-v_KorP3v6Pb9_rar7e605_z5nZH-pgAAAABJN3Rn%24&vid=202158&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","202160","SAFARI | HARDTOP | TB42S | STD | General/Asia (LHD) | Y61 | 10.1997 | 07.1999 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwFZbXxQLhgUCTsFGSx4dQEVNTIsXVJfXkxjUBgeLTklISMgZXJeNBoeGis9JDVzbmRZUD4tLSs_JkxKSQ8qFk4OC09VEmcCWjUmTkdKT11taGJfWD5OR0pPXG1xZUlGTU5fNV88HXp3L0hBTElfMjxmeAJHSk9aNCc5TW8QAEkDGU5RSk8_c25hJkhBTEkHHk0IHAIyXFxOR0pPClRKAlFKXl5HSk8CQFVESVBNTiwmTxIAAAAA0JdzQg%3D%3D%24&vid=202160&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","213447","SAFARI | WAGON | RD28TI | AD | General/Asia (LHD) | Y61 | 10.1997 | 03.2000 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHr387Vnr6q55C8jq3D6bOnh4Ce7-Dt7P7R4qqsn4uXk5GS18DshqisqJmPlofB3Nbr4oyfn5mNlP74-72YpPy8uf3noNWw6IeI_PX4_e_f3Nbr4IuX-_T__7PR1ZyW_fL5-uuCs929n_rz_vvtgJzErL75-umBlIz9gKyusLCs_eT5-o-c0s_f-_T__LSr_eegrMvv6f3y-fq6u_asqPnp6PL5-rKv6eqw4_j9mZX6ogAAAABKIyY7%24&vid=213447&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","201947","SAFARI | HARDTOP | RD28TI | STD | General/Asia (LHD) | Y61 | 10.1997 | 03.2000 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwFZbXwVMTgAKCAtOSIEVwEVNTIsXVJfXkxjUBgeLTklISMgZXJeNBoeGis9JDVzbmRZUD4tLSs_JkxKSQ8qFk4OC09VEmcCWjUmTkdKT11tbmRZUjklSUZNTQFjZy4kT0BLSFkwAG8PLT0pTkdKT1ptb3QvSEFMSVwyImYefUdKTwUfSFdPEGxhOSsgTkdKTwJBHhpLSDRaWkhBTxBZRh1IV0xYX0FPEFFSAg5PVktIKiMQQQAAAACWT21E%24&vid=201947&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","213712","SAFARI | WAGON | TB42S | STD | General/Asia (LHD) | Y61 | 10.1997 | 03.2000 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwGjl4aR4MjNruOg0Nmvqfvvz8jWp6ilpLaZquLk18Pf29nan4ikzuDk4NHH3s-JlJ6jqsTX19HF3Laws_XQ7LT08bWv6J34oM_AtL2wtaeXkpilosS0vbC1ppeBn9-yu7azpMimm-mJs7y3tKTPxMGM5PaxsqHJ3MS1yOTm-PjktayxssfUmoeXs7y3tPzjta_o5IOnobW6sbLy877k4LGiobqxsvrnoaL4q7C10d2y6gAAAADL_ijt%24&vid=213712&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","213710","SAFARI | WAGON | TB42S | GR | General/Asia (LHD) | Y61 | 10.1997 | 03.2000 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwFLf25oKgglRzg9MzR5ZxMHJyA-T0BNTF5xQgoMPys3MzEyd2BMJggMCDkvNidhfHZLQiw_PzktNF5YWx04BFwcGV1HAHUQSCcoXFVYXU9_enBNSixcVVhdTn9pdzdaU15bTCBOcwF0W1RfXEwnOC8CAhJbTiAzLVoiUQAMWw1aRV5bKD4vYWMQVVhdEwpaRV0CdwRIWlNeWx0ZCwIUEktNU15bFQ0URAwIWVo4MlsFAAAAALZfELI%3D%24&vid=213710&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","202161","SAFARI | HARDTOP | TB42S | STD | General/Asia (LHD) | Y61 | 10.1997 | 07.1999 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwGwhJWuxOzH3cnW1bCPmOj83NvFtLu2t6WKufH3xNDMyMrJjJu33fP388LUzdyah42wudfExMLWz6WjoObD_6fn4qa8-47rs9zPp66jprSEgYu2sdenrqOmtYSYjKCvpKe23LbV9IaAxsamqaKhsdmIgY2gr6SntNzJ0vmI5aKh7fGguaSki5Sbw86mqaKh6fX57-mg2rK0oK-kpL6zv6C5pLa2r6Sktqeg5qG-paDEyKSmAAAAAMRqRSA%3D%24&vid=202161&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","202151","SAFARI | HARDTOP | TB42S | GR | General/Asia (LHD) | Y61 | 10.1997 | 08.1998 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwExBRQsXDtBRXBMc10xI2l9XVpENTo3NiQLOHB2RVFNSUtIDRo2XHJ2ckNVTF0bBgwxOFZFRUNXTiQiIWdCfiZmYyc9eg9qMl1OJi8iJzUFAAo3MFYmLyInNAUTDU0gKSQhNlo1CXsOVEYnKCMgMFgdBmovIicyXE9RJQd4aCFrcSY5IidXGwYJTiApJCFvdiVgdGpaNDQmLyInYjwiajkiMTUvIidqKD0sITglJkROJ3oAAAAAYzzPYA%3D%3D%24&vid=202151&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","202159","SAFARI | HARDTOP | TB42S | GR | General/Asia (LHD) | Y61 | 10.1997 | 07.1999 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHxxdT_uo2A8raahPbD3am9nZqE9fr39uTL-LC2hZGNiYuIzdr2nLK2soOVjJ3bxszx-JaFhYOXjuTi4aeCvuamo-f9us-q8p2O5u_i5_XFwMr38Jbm7-Ln9MXZzeHu5eb3nfeUtdLfh-Dp5OH3moDItqTj4PObjpbnmra0qqq25_7j4JWGyNXF4e7l5q6x5_26ttH18-fo4-Cgoey2suPx9Ojj4Ki18_Cq-eLng4_guAAAAAAj-NAx%24&vid=202159&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","201945","SAFARI | HARDTOP | RD28TI | GR | General/Asia (LHD) | Y61 | 10.1997 | 03.2000 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwE7Dx57YFhtT2B-ZDoJE2N3V1BOPzA9PC4BMnp8T1tHQ0FCBxA8Vnh8eElfRlcRDAY7MlxPT0ldRC4oK21IdCxsaS03cAVgOFdELCUoLT8PDAY7MFtHKyQvL2MBBUxGLSIpKjtSYg1tT19LLCUoLTgPGRArJC8sP1dOWXIDbikqZnorMi8vAB8QSEUtIikqYn5yZGIrUTk_KyQvLzU4NCsyLz0xJC8vPSwrbSo1LitPQy8tAAAAACnw9gA%3D%24&vid=201945&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","202152","SAFARI | HARDTOP | TB42S | STD | General/Asia (LHD) | Y61 | 10.1997 | 08.1998 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHH8-LRzcSBnJzDtr_D1Z-Lq6yyw8zBwNL9zoaAs6e7v72---zAqoSAhLWjuqvt8PrHzqCzs7WhuNLU15G0iNCQldHLjPmcxKu40NnU0cPz9vzBxqDQ2dTRwvPl-7vW39LXwKzD_434orDR3tXWxq7_9vrX2NPQw6u-pY7_ktXWmobXztPT_OPstLnR3tXWnoKOmJ7XrcXD19jT08nEyNfO08HM2NPTwdDXkdbJ0tezv9PRAAAAAB9FP2A%3D%24&vid=202152&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","213448","SAFARI | WAGON | RD28TI | GR | General/Asia (LHD) | Y61 | 10.1997 | 03.2000 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwEaLj8pTGUbXBBoe14TDEJWdnFvHhEcHQ8gE1tdbnpmYmBjJjEdd1ldWWh-Z3YwLScaE31ubmh8ZQ8JCkxpVQ1NSAwWUSRBGXZ5DQQJDB4uLScaEXpmCgUODkIgJG1nDAMICxpzQixMbgsCDwoccWsjXU8ICxhwaX0McV1fQUFdDBUIC35tIz4uCgUODUVaDBZRXToeGAwDCAtLSgddWQgYFgMIC0NeGBtBEgkMaGQLUwAAAADwTE5s%24&vid=213448&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","1997","Y61","applies","201951","SAFARI | HARDTOP | RD28TI | STD | General/Asia (LHD) | Y61 | 10.1997 | 07.1999 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwGfq7qWzt_--JnPwe3NzsfT8_Tqm5SZmIqllt7Y6__j5-Xmo7SY8tzY3O374vO1qKKflvjr6-354IqMj8ns0IjIzYmT1KHEnPPgiIGMiZurqKKflP_jj4CLi8elq-iOh4qPmPSbp9Wg-uiJho2OnvanrqKPgIuIm_Pm_danyo2Owt6PlouLpLu07OGJho2OxtrWwMaP9Z2bj4CLi5GckI-Wi5mdgIuLmYiPyY6Rio_r54uJAAAAALK6Vuk%3D%24&vid=201951&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
